,message,message_id,date,remove
1651,"✅С 9 января начнется прием заявок на добычу охотничьих ресурсов в отношении птиц

🔹Большое количество заявлений ожидается в момент начала приема (09.01.2023 в 12:00 местного времени).

🔹В связи с большим потоком заявок возможны задержки в информировании граждан о статусе приема заявлений в личном кабинете:
➖отсутствие информации в истории заявлений, направленных с Портала
➖отсутствие информации о статусе заявления и т. д.

🔹Предпринимаются все необходимые меры для обеспечения стабильной работы Портала услуг Тюменской области и информационной системы «Программный комплекс учета и управления охотхозяйственным реестром Тюменской области». 

🔹Для подачи заявлений на участие в распределении охотничьих ресурсов рекомендуется использовать Портал услуг Тюменской области (https://clck.ru/33C3BH
🔹При подаче заявок поля с основной информацией заполняются автоматически (в том числе информация об охотничьем билете, если она внесена в раздел «Персональная информация»).",3033,1672896396,n
1652,"✅Более 20 тюменцев стали участниками и победителями проекта «Цифровой прорыв. Сезон: искусственный интеллект» в 2022 году

🔹«Цифровой прорыв» — это масштабные всероссийские соревнования для специалистов сферы цифровой экономики. 

🎯В рамках проекта «Цифровой прорыв. Сезон: искусственный интеллект» по разным направлениям участниками и победителями стали 26 тюменцев. Всего за год прошло 25 региональных чемпионатов, 8 окружных хакатонов и 3 всероссийских чемпионата.

☝️Напомним, что в региональном чемпионате, который проходил в Тобольске, третье место занял Иван Кормин. Участник разработал один из лучших рекомендательных алгоритмов для читателей Российской государственной библиотеки.

🔹Получить знания в ИТ-сфере юные инженеры и все желающие могут в тюменском Центре робототехники и АСУ. Курсы бесплатны и уже доступны для записи. Обучение начнется с января 2023 года.
⚡️Ссылки для записи — https://clck.ru/33CQ6H",3034,1672980628,n
1653,"✅Тюменские школьники могут стать участниками всероссийского конкурса «Большие вызовы»

🗓До 15 февраля тюменские школьники 7-11 классов могут подать заявку на участие во Всероссийском конкурсе научно-технологических проектов «Большие вызовы». 

🔹Для этого нужно подать заявку в системе «Сириус.Онлайн» по ссылке https://clck.ru/33Dgqa

🔸Подробнее о конкурсе — https://clck.ru/33Dgqc

🔹Конкурс проводится по 13 направлениям, среди которых: 
➖большие данные, искусственный интеллект, финансовые технологии и машинное обучение;
➖космические технологии;
➖нанотехнологии;
➖современная энергетика и т. д.

💬Победителей конкурса ждут очные программы в «Сириусе» по решению задач современной науки и бизнеса. 

❗В работе участника должна быть представлена проблема, которую решает проект, анализ исследований, описание использованных технологий, результаты проекта, выводы и перспективы использования.",3035,1673262156,n
1654,"✅В тюменском Центре робототехники продолжается набор на обучение по робототехнике и сборке 3D-принтера

🔹В январе 2023 года продолжается набор школьников в Центр робототехники и АСУ по двум направлениям. Возраст учеников может быть от 11 до 17 лет в зависимости от выбранной программы.

🔹Для записи доступны курсы:
➖Сборка 3D-принтера (11-15 лет) — https://clck.ru/33Ef5x
➖Робототехника. Модуль 2 (13-17 лет) — https://clck.ru/33Ef5y

💬Записаться можно по ссылке через «Навигатор дополнительного образования Тюменской области». На курсах ребята смогут изучить программирование робототехнических устройств и систем, узнать принципы работы 3D-принтера и т. д.

📌Центр робототехники и АСУ включает в себя 71 класс, которые находятся в каждом муниципальном образовании Тюменской области.

📍Пройти обучение можно на базе Тюменского технопарка и школ — СОШ №88 СОШ №92, Гимназия №1, Лицей №81 и Лицей №34.",3037,1673411699,n
1655,"✅Тюменским школьникам расскажут о технологиях для прогноза погоды на «Уроке цифры»

🔹16 января стартует новый «Урок цифры» по теме «Технологии, которые предсказывают погоду». 

💬Сейчас сервисы, транслирующие и предсказывающие погоду, стали привычными и доступными. Можно узнать прогноз погоды не только в своем городе, но и в другой стране. 

🔹На новом уроке школьники узнают, как устроена система предсказывания погоды, какие алгоритмы обрабатывают данные и с помощью каких устройств собирается информация о погоде.

📍«Урок цифры» доступен на официальном сайте по ссылке https://vk.cc/ckz0VY 
🔹Онлайн-тренажер предлагает три уровня сложности, а также доступ к дополнительным материалам для родителей и учителей.",3038,1673421422,n
1656,"💬Что делать, если данные ребенка не отображаются в Телемед72?",3039,1673516163,n
1658,"📌 В рамках федерального проекта «Кадры для цифровой экономики» национальной программы «Цифровая экономика Российской Федерации» функционирует образовательный портал «Учеба.онлайн»

✅ Обучение дистанционное и бесплатное, включает изучение лекционного материала, прохождение итоговой аттестации и получение удостоверения о повышении квалификации в электронной форме при успешном прохождении итоговой аттестации.

По каким тематикам можно повысить квалификацию, смотрите в ролике 👇🏻",3042,1673601953,n
1659,"✅Тюменская область вошла в ТОП-10 регионов с самыми тиражируемыми практиками на платформе [club188728057|«Смартека»]

🔹На платформе [club188728057|«Смартека»] самой популярной практикой для тиражирования в Тюменской области стала программа по созданию сети классов «АйтиЛаб» и «Роболаб», где школьники получают бесплатное ИТ-образование. 

🔹Подобную сеть классов планируют внедрить в Республике Алтай, Магаданской области, Оренбургской области, Тамбовской области и Челябинской области.
💬Узнать подробнее о классах можно в группе [club120240001|Центра робототехники и АСУ]. 

🔸Другие практики, представленные департаментом информатизации Тюменской области в «Смартеке»: 
➖ИТ-навигатор мер федеральной и региональной поддержки — https://vk.cc/ckEwk3 
➖Школа юных нейроинженеров — https://vk.cc/ckEweL 
➖Информационная Система «Охотуправление» — https://vk.cc/ckEwm7 
➖Школа программирования — https://vk.cc/ckEwOl 

❗Всего на платформе «Смартека» представлены порядка 40 практик от Тюменской области.",3043,1673609544,n
1660,"✅С 9 января поступило более 11 тысяч онлайн-заявлений от тюменских охотников

🔹Прием заявок от охотников на распределение на добычу пернатой дичи стартовал 9 января.

❗️За первые сутки поступило свыше 7 тысяч заявок.

🔸Всего с 9 по 12 января охотники сформировали свыше 11 тысяч заявок.

🔹Услуга по распределению разрешений является самой популярной услугой среди охотников Тюменской области (ТО) и предоставляется только в электронном виде.

🔹Результат заявки доступен для просмотра в личном кабинете на Портале услуг ТО. Заявки рассматриваются в порядке очередности, максимальный срок рассмотрения — 5 дней.

💬Более подробная информация размещена в разделе «Личный кабинет охотника» по ссылке https://vk.cc/bXnL6n, а также на официальной странице Госохотдепартамента Тюменской области по ссылке https://vk.cc/ckEFLz.",3044,1673610610,n
1661,"✅Ждем тюменцев в Школу программирования

🔹С 23 января в Школе программирования стартует бесплатный онлайн курс «Программирование на языке С# (базовый уровень)».

🔹Время обучения — понедельник, среда, пятница с 18:00 до 20:30

🔹Запись на курс доступна до 18 января по ссылке: https://vk.cc/ckJikv

📍Узнать подробнее о всех направлениях Школы программирования — https://clck.ru/33H8e7",3045,1673850532,n
1663,"✅Тюменская [club170806890|«Точка кипения»] стала третьей в стране по количеству посетителей

🗓В 2022 году [club170806890|тюменское пространство коллективной работы] стало третьим из 156 площадок по количеству уникальных посетителей: с 2019 года в мероприятиях «точки» приняли участие более 115 тысяч человек.

🔹Также за 2022 год:
➖Более 40 тысяч посетителей.
➖Свыше 600 мероприятий (на 20% больше, чем в 2021 году).
➖Почти 50% событий, выбранных участниками, были по направлению «Кадры для цифровой экономики».
➖12 место из 156 по количеству проведенных мероприятий с момента открытия (всего 1945 с марта 2019 года).

➕Также в 2022 году Всероссийская акция по информационным технологиям «ИТ-диктант», которая проводится в федеральной сети «Точек кипения», вышла на новый уровень с количеством участников в 232 тысячи человек.",3047,1673867876,n
1664,"🔥Приглашаем тюменские IT-компании участвовать в конкурсе «ПРОФ-IT. Инновация»

🔹Прием заявок продлится до 28 февраля 2023 года. 
💬Заявку можно подать по ссылке https://clck.ru/aiujL

🔸Национальный конкурс «ПРОФ-IT. Инновация» - это:
➖возможность заявить о себе и своем продукте;
➖найти потенциальных заказчиков;
➖получить обратную связь от экспертов.

🔸Номинации этого года:
➖большие данные;
➖технологии умного города;
➖аналитика данных;
➖искусственный интеллект;
➖цифровой двойник;
➖технологии беспроводной связи;
➖технологии виртуальной и дополненной реальности;
➖информационная безопасность;
➖управление информационными ресурсами;
➖идентификация и аутентификация;
➖облачные технологии;
➖стартап.

🔹В Экспертный совет входят региональные ИТ-министры, в том числе директор Департамента информатизации Тюменской области Станислав Логинов.",3048,1673961987,n
1665,"✅Приглашаем тюменцев на курсы в Школу программирования

🗓С 30 января в тюменской Школе программирования стартует бесплатный онлайн-курс по программе «Системное администрирование (базовый уровень)».

🕐Время обучения — понедельник, среда, пятница с 20:00 до 22:20.

🔸Запись на курс доступна до 26 января по ссылке https://vk.cc/ckL37g

🔸Узнать подробнее о всех направлениях Школы программирования — https://vk.cc/ckL3am",3049,1674027582,n
1666,"✅Более 800 тысяч заявлений направили тюменцы на региональном портале госуслуг в 2022 году

🔹За 2022 год на Портале госуслуг Тюменской области зарегистрировано свыше 800 тысяч заявлений.

🔹В числе лидеров услуги:
➖“Предоставление записей электронной медицинской карты пациента” — более 300 тысяч запросов
➖“Распределение разрешений на добычу охотресурсов” — более 60 тысяч запросов.

🔸Самые популярные услуги по отраслям:
➖Здравоохранение — более 400 тысяч заявлений.
➖Сфера социального развития — более 200 тысяч заявлений.
➖Охрана, контроль и регулирование использования объектов животного мира и среды их обитания — более 100 тысяч заявлений.

💬Описание всех региональных и муниципальных услуг Тюменской области доступны на сайте https://clck.ru/uePax

➕По 219 услугам реализованы электронные формы для подачи заявлений.  Воспользоваться ими можно с помощью учетной записи портала госуслуг.",3050,1674032628,n
1667,"✅Приглашаем тюменских школьников на лекцию по кружковому движению НТИ

🔹28 января в пространстве «Точка кипения — Тюмень» пройдет открытая лекция, посвященная знакомству с кружковым движением НТИ.

🔹На мероприятии расскажут об итогах 2022 года, результатах Национальной технологической олимпиады (НТО) и будущих мероприятиях.

❗Особое внимание будет уделено конкурсу цифровых портфолио «Талант НТО», с помощью которых можно получить до 10 дополнительных баллов к результатам ЕГЭ.

🔸Приглашаем школьников старших классов, а также педагогов, методистов организаций общего образования и преподавателей организаций дополнительного образования.

📍Дата проведения лекции: 28 января 2023 года.
📍Время: 16:00 по тюменскому времени.
📍Спикер: Кирилл Шабалин, координатор Кружкового движения НТИ в Тюменской области, педагог Центра робототехники и АСУ.

❗Для участия нужна регистрация по ссылке https://clck.ru/33JMVy",3051,1674038023,n
1668,"📈 Тюмень вошла в Топ-20 городов мира с высоким индексом цифрового благополучия. Индекс цифрового благополучия рассчитала аналитическая группа проекта «Будь мобильным» на основе данных Ростелекома.

✅ Аналитики сопоставили цены на группу товаров первой необходимости со стоимостью домашнего интернета. Областная столица обогнала Гонконг, Париж и Нью-Йорк.",3052,1674104770,n
1669,"🔥Фонд содействия инновациям ждет ваш проект!

✅В рамках нацпрограммы «Цифровая экономика» Фонд принимает заявки по нескольким конкурсам в сфере искусственного интеллекта

🔹Направления поддержки остались прежними:
➖компьютерное зрение;
➖обработка естественного языка;
➖распознавание и синтез речи;
➖интеллектуальные системы поддержки принятия решений;
➖перспективные методы искусственного интеллекта.

🔸Старт-ИИ-1 для физических лиц и молодых компаний
➖Грант – до 4 млн. рублей.
➖Прием заявок – до 6 февраля.
💬Ссылка на конкурс — https://vk.cc/ckdGXW

🔸СТАРТ-ИИ-2 для компаний, успешно завершивших первый этап «Старт»
➖Грант – до 8 млн. рублей.
➖Прием заявок – до 13 февраля.
💬Ссылка на конкурс — https://vk.cc/ckdH12

🔹Для предприятий, имеющих опыт выпуска на рынок ИТ-продуктов
🔸«КОД-ИИ»:
➖Грант – до 10 млн. рублей.
➖Прием заявок – до 20 февраля.
💬Ссылка на конкурс — https://vk.cc/ckfz7z

🔸«Коммерциализация-ИИ»
➖Грант – до 30 млн. рублей.
➖Софинансирование – не менее 20%.
➖Прием заявок – до 27 февраля.
💬Ссылка на конкурс — https://vk.cc/ckfz8E

🔸«Акселерация-ИИ»
➖Грант – до 800 тыс. рублей.
➖Прием заявок – до 6 марта.
💬Ссылка на конкурс — https://vk.cc/ckfz9x

🏢Представительство Фонда содействия инновациям в Тюменской области работает в Тюменском Технопарке, 534-000 (доб.1085), MatrosovaAA@72to.ru
🔥Удачи!",3053,1674111855,n
1670,"✅Продолжается регистрация на школьный Всероссийский конкурс «Большие вызовы»

🔹Тюменские школьники 7-11 классов могут подать заявку на участие во Всероссийском конкурсе научно-технологических проектов «Большие вызовы».
Срок подачи заявок — до 15 февраля.

🔹Заявка принимается в системе «Сириус» по ссылке — https://clck.ru/33Dgqa

💬Подробнее о конкурсе — https://clck.ru/33Dgqc

➕Также школьники могут получить консультацию от экспертов конкурса в формате онлайн:
➖сформулировать тему проекта;
➖исправить недочеты работы перед отправкой на конкурс;
➖проверить идею на соответствие критериям оценивания и др.

🔹Всего в конкурсе доступно 13 направлений, среди которых:
➖нанотехнологии;
➖современная энергетика;
➖новые материалы и др.

📍Отборочные этапы пройдут с 16 февраля по 25 марта. 
📍Заключительный этап продлится с 10 апреля до 15 мая.
📍Подведение итогов пройдет до 20 мая 2023 года.

➕Также для проверки себя можно ознакомиться с задачами прошлых лет по ссылке https://vk.cc/ckNueu",3054,1674119414,n
1671,"✅Тюменских школьников приглашают на бесплатные онлайн-курсы по IT-профессиям

🔹Цифровая образовательная платформа «Дневник.ру» проводит бесплатный онлайн-курс для школьников 7-11 классов и их родителей по IT-профессиям. Он состоит из видеороликов, в которых IT-специалисты отвечают на вопросы о своей работе и дают советы по профориентации.

💬Всего отобрано 14 IT-профессий, среди которых: веб-разработчик, разработчик мобильных приложений, аналитик и др.

📌Зарегистрироваться на курс можно по ссылке: https://vk.cc/ckMEsG
❗️Заявки принимаются до 29 января 2023 года, а курс стартует 30 января.

➕После выхода всех роликов, школьники смогут получить сертификат в свое портфолио и принять участие в розыгрыше планшета и памятных призов. Для этого им нужно написать краткое эссе о том, какая IT-профессия заинтересовала участника, как он планирует в ней развиваться и как в этом помогает платформа «Дневник.ру».
📨Отправить эссе нужно на почту press@company.dnevnik.ru",3055,1674122764,n
1672,"✅Тюменский школьник создал нейросеть для автоматической настройки видеокамеры

🔹Игорь Дышлевский, ученик [club120240001|Центра робототехники и АСУ], создал нейросеть, которая может отслеживать лица на видеотрансляции. 
🔹Игорь создал ее всего лишь за год. Нейросеть имеет открытый исходный код, и другие разработчики могут использовать ее в своих проектах.

🔸Впервые протестировать свое изобретение школьник смог со специалистами [club131652649|ГТРК ""Регион-Тюмень""]: «Проект интересный, перспективный, может быть использован как на телевидении, так и в других областях. В телевидении нейросеть может быть использована для автоматизации трансляций, съемок больших мероприятий в залах и больших аудиториях». 

🔹Разработка школьника упрощает работу видеооператорам, так как используя заранее известные комбинации клавиш, можно практически мгновенно наводить фокус в кадре на любого человека.

💭В планах Игоря улучшение приложения, добавление источников света и добавление еще большего количества камер.",3056,1674211303,n
1673,"Более 1600 человек выпустились из тюменской Школы программирования
Школа программирования Тюменской области работает с 2017 года. За это время актуальные ИТ-навыки получили более 1600 человек. 

Обучение в школе строится по принципу запроса от тюменских работодателей, которым необходимы программисты и специалисты других ИТ-профессий. Также ученики и выпускники Школы могут участвовать в хакатонах, практических соревнованиях и ярмарках вакансий, где можно продемонстрировать свои ИТ-навыки и лично пообщаться с работодателями.

Выпускники Школы имеют высокий уровень мотивации к обучению, и осознанно получают востребованные ИТ-навыки.

Сейчас в Школе обучают по 13 направлениям, с которыми можно ознакомиться по ссылке https://vk.cc/ckStlR

Ближайший курс стартует 30 января по программе «Системное администрирование (базовый уровень)». 
Запись на курс доступна до 26 января по ссылке https://vk.cc/ckStyy

Все направления Школы программирования на официальном сайте https://vk.cc/ckL3am",3057,1674214614,n
1674,"✔️Электронные водительские права появились в приложении «Госуслуги Авто»
Водительское удостоверение и СТС в электронном виде можно предъявить без доступа к интернету, всего в 3 простых шага.
➕ Водители пока обязаны иметь при себе права в оригинальном виде, даже при наличии электронных документов.",3058,1674277304,n
1675,"📌 Оформить электронный полис обязательного медицинского страхования себе или ребёнку теперь можно на Госуслугах

При онлайн-записи к врачу или прикреплении к поликлинике данные о полисе будут подтягиваться автоматически из личного кабинета.

Оформить электронный полис можно по ссылке 👉🏻 http://clck.ru/33DqmY",3059,1674288161,n
1676,"⚡️Приглашаем тюменских школьников к участию в конкурсе детского научно-популярного видео «Знаешь? Научи!»

🔹Для участия нужно снять видео длиной до 3 минут, где интересно и доступно объясняется научная теория, концепция или явление.

🔸 Участвовать могут школьники любого возраста — с 1-го по 11-й класс.

🔥Авторы лучших видеороликов получат призы: образовательные курсы, цифровую технику, поездки и экскурсии, мерч и многое другое! 

➕Также призы ждут учителей – наставников финалистов. А школы победителей получат новое оборудование.

🔸Заявки принимаются до 6 марта 2023 на https://clck.ru/32Le6Z",3060,1674363762,n
1677,"🔥Тюменский Центр робототехники вошел в число лучших технологических кружков России

✅По итогам Всероссийского конкурса кружков 2022 года Центр робототехники и АСУ вошел в число призеров как одна из лучших практик в треке «Среда технологического развития».

🗓С 2015 года Тюменский Центр робототехники и АСУ (ЦРиАСУ) работает как площадка для развития детского ИТ-творчества. 

🔹В структуру Центра входит сеть классов «АйтиЛаб» (программирование), «РобоЛаб» (робототехника). 

🔸Кроме обучения, в ЦРиАСУ проводят специальные мероприятия для школьников и студентов:
➖Детский ИТ-форум «Инфотех Джуниор».
➖Соревнования по экстремальной робототехнике «Кубок РТК:Тюмень».
➖Робототехнические дисциплины «Следование по линии» и «Битва роботов».

➕Также в число призеров конкурса вошел класс «РобоЛаб» в номинации «Технологический кружок» как одна из лучших практик обучения робототехнике в стране. В Тюмени и Тюменской области работает 35 классов по робототехнике.",3063,1674454575,n
1678,"✅В Тюменской области более 80 массовых социально-значимых услуг переведены в электронный вид

🔹В регионе в электронный вид переведены 84 массовые социально значимые услуги. 

🔹Получить их можно здесь:
➖Региональный портал услуг — https://clck.ru/yXgLy
➖Федеральный портал госуслуг — https://clck.ru/EUdNa
📌При этом у граждан остается возможность посещения МФЦ или органа власти для получения нужной справки или выписки на бумаге.

☝️За 2022 год тюменцам было направлено более 380 тысяч электронных заявлений на получение региональных массовых социально значимых услуг, что в 3 раза больше, чем год назад.

💬По итогам 2022 года самой популярной МСЗУ стала «Назначение ежемесячной денежной выплаты на ребенка в возрасте от трех до семи лет включительно», «Оказание государственной социальной помощи», а также услуга по приему лесных деклараций и отчетов об использовании лесов и др.

🔹Согласно статистике, уровень удовлетворенности качеством предоставления услуг в электронном виде по сравнению с 2021 годом также повысился — 4,14 балла из 5 (в прошлом году уровень удовлетворенности составил — 3,9 балла).

❗️Напоминаем, что получить госуслуги можно только при наличии подтвержденной учетной записи федерального портала.
Подробнее — https://vk.cc/caSZqD",3064,1674470489,n
1679,"✅Фонд «Сколково» расскажет разработчикам как войти в реестр отечественного ПО

🗓3 февраля в 11:00 (мск) состоится бесплатный вебинар, на котором специалисты «Сколково» разберут:
➖преимущества наличия продукта в едином Реестре российского ПО;
➖как подать заявку в Реестр;
➖типичные ошибки правообладателей.

📍Регистрируемся на мероприятие здесь:
https://regionalnoe-razvitie-sk.timepad.ru/event/2290750/",3065,1674537123,n
1680,"🔥Ускорить бизнес поможет акселератор Спринт

❗️Вниманию тюменских разработчиков, создающих решения для российского рынка!

🔹ФРИИ проводит 7-й отбор в акселератор Спринт по ссылке https://clck.ru/Uvg2c

🔹Спринт — это бесплатная акселерационная программа для IT-компаний, которая помогает:
➖новичкам - запустить продажи;
➖командам с первыми продажами - привлечь новых клиентов;
➖компаниям со стабильными продажами - масштабировать продукты и увеличить выручку.

☝️10 тюменских компаний уже «прокачали» свои проекты, участвуя в программе.

📍Успейте подать заявку на отбор до 16 февраля 2023 года.",3066,1674540857,n
1681,"✅Специалисты тюменских ИТ-компаний могут подать на Госуслугах заявку на отсрочку от прохождения срочной службы

🔹В рамках весеннего призыва сотрудники аккредитованных тюменских ИТ-компаний могут подать заявку на отсрочку от службы в армии.

🗓Срок подачи заявки: до 6 февраля включительно. 

🔹Подробнее об этом можно узнать на портале «Госуслуги» по ссылке https://clck.ru/eyQjk

☝️Ранее поданное в 2022 году заявление не позволит получить отсрочку от срочной службы этой весной. Его нужно подать заново.

🔹Узнать, аккредитована ли компания, можно в Реестре аккредитованных компаний по ссылке https://clck.ru/32L9fy

☝️Если специалист получил повестку на срочную службу, он должен явиться в военкомат, чтобы подтвердить право на отсрочку, предъявив необходимые документы.",3067,1674553416,n
1682,"✅Приглашаем тюменских школьников и студентов к участию во Всероссийском конкурсе open source проектов 
 
🔹Школьники и студенты Тюменской области могут стать участниками конкурса open source проектов. 
🔹Open source проекты — это программные продукты, которые распространяются с открытым исходным кодом. 
🔹Обучение пройдет в формате акселератора. 
 
🗓Длительность программы обучения — 3 месяца. В нее входят митапы, вебинары, мастер-классы, на которых можно изучить культуру open source проектов, разобрать кейсы успешного внедрения open source разработок и др. 
 
☝Время приема заявок в акселератор — до 24 марта. 
Формат проведения: очно — на площадках региональных партнеров, онлайн — в формате митапов. 
 
🔹Участниками могут стать школьники от 14 лет, студенты СПО и студенты вузов индивидуально или в командах. 
 
🔹Школьники, победившие в конкурсе, могут получить до 10 баллов к результатам ЕГЭ. 
Лучшие участники получат возможность пройти стажировки в крупных IT-компаниях. 
 
🔹Подробности конкурса — https://vk.cc/ckxeB5",3068,1674625171,n
1683,"🎮Игры, которые создают дети: о развитии тюменского GameDev-пространства

🔹В России геймдев с 2022 года ускорил свое развитие: в планах сделать отечественный игровой движок, создать компанию — издателя видеоигр, запустить меры поддержки российской игровой индустрии до 2030 года.

💭Почему? Потому что сфера игр очень популярна и востребована! При этом более 50% россиян играют постоянно! И с каждым годом растет число тех, кто хочет не только играть, но и создавать игры.

☝️В Тюменской области еще в 2021 году открыли класс «GameDev станция».
🔹Здесь школьники с нуля создают игры и 3D-модели. Обучение бесплатное и не требует специальной базы знаний при поступлении: знания и навыки приобретаются на занятиях. В конце обучения у каждого ученика есть свой игровой проект. Начиналось обучение с 40 человек, а сегодня в классе более 120 юных разработчиков.

🔥Можно похвастаться и первыми успехами учеников: они создали 3D-модели тюменских купцов, которые будут встречать гостей на улице Дзержинского с помощью приложения дополненной реальности. 

📌Еще одно важное направление для развития тюменского геймдев пространства - фестиваль GameDev Fest. В 2022 году он прошел первый раз, собрав ИТ-экспертов, художников, гейм-дизайнеров и других представителей игровой индустрии. Во время фестиваля прошел конкурс «GameJam», в финале которого встретились порядка 20 участников. Часть призовых мест конкурса заняли ученики «GameDev станции».

🎲Если вы хотите присоединиться к миру разработки игр, узнать больше про другие интересные ИТ-направления, Центр робототехники и АСУ проводит бесплатные мастер-классы, мероприятия и конкурсы для всех желающих.

💬Узнать о них подробнее можно в группе Центра робототехники и АСУ по ссылке https://clck.ru/UXCzK",3069,1674637805,n
